"tag_ID"	"timestamp_simple"	"fix_number"	"timestamp"	"satellites"	"latitude"	"longitude"	"elevation"	"battery"	"ring"	"sex"	"code"	"optional"
"111"	"NF55808"	2021-06-04	"112"	2021-06-04 17:00:43	8	38.656612	-9.089941	45.5	3.98	"D59932"	"F"	"NA"	TRUE
"112"	"NF55808"	2021-06-04	"113"	2021-06-04 21:00:43	6	38.656167	-9.090332	51.5	3.96	"D59932"	"F"	"NA"	TRUE
"113"	"NF55808"	2021-06-05	"114"	2021-06-05 05:00:43	6	38.657384	-9.09014	52.5	3.96	"D59932"	"F"	"NA"	TRUE
"114"	"NF55808"	2021-06-05	"115"	2021-06-05 13:00:43	7	38.656564	-9.089761	37.5	3.98	"D59932"	"F"	"NA"	TRUE
"115"	"NF55808"	2021-06-05	"116"	2021-06-05 17:00:44	6	38.656677	-9.0899	56.5	3.98	"D59932"	"F"	"NA"	TRUE
"116"	"NF55808"	2021-06-05	"117"	2021-06-05 21:00:44	8	38.656158	-9.090384	40.75	3.96	"D59932"	"F"	"NA"	TRUE
"117"	"NF55808"	2021-06-06	"118"	2021-06-06 05:00:44	8	38.656763	-9.08984	41.5	3.96	"D59932"	"F"	"NA"	TRUE
"118"	"NF55808"	2021-06-06	"119"	2021-06-06 13:00:45	8	38.658513	-9.091487	54.5	3.98	"D59932"	"F"	"NA"	TRUE
"119"	"NF55808"	2021-06-06	"120"	2021-06-06 17:00:45	8	38.657622	-9.09034	28	3.98	"D59932"	"F"	"NA"	TRUE
"120"	"NF55808"	2021-06-06	"121"	2021-06-06 21:00:45	8	38.65615	-9.090375	46	3.96	"D59932"	"F"	"NA"	TRUE
"121"	"NF55808"	2021-06-07	"122"	2021-06-07 05:00:45	8	38.656843	-9.089967	47	3.96	"D59932"	"F"	"NA"	TRUE
"122"	"NF55808"	2021-06-07	"123"	2021-06-07 13:00:46	8	38.657023	-9.08925	47.5	3.98	"D59932"	"F"	"NA"	TRUE
"123"	"NF55808"	2021-06-07	"124"	2021-06-07 17:00:46	8	38.65672	-9.089937	48	3.98	"D59932"	"F"	"NA"	TRUE
"124"	"NF55808"	2021-06-07	"125"	2021-06-07 21:00:46	8	38.656145	-9.090234	42	3.96	"D59932"	"F"	"NA"	TRUE
