"tag_ID"	"timestamp_simple"	"fix_number"	"timestamp"	"satellites"	"latitude"	"longitude"	"elevation"	"battery"	"ring"	"sex"	"code"	"optional"
"95"	"NF55584"	2021-06-29	"107"	2021-06-29 17:00:31	7	38.740314	-8.982714	34.5	4.04	"D59946"	"M"	"NA"	TRUE
"96"	"NF55584"	2021-06-29	"108"	2021-06-29 21:00:31	6	38.743524	-8.976336	76	4.04	"D59946"	"M"	"NA"	TRUE
"97"	"NF55584"	2021-06-30	"109"	2021-06-30 01:00:31	6	38.743687	-8.976436	58	4.04	"D59946"	"M"	"NA"	TRUE
"98"	"NF55584"	2021-06-30	"110"	2021-06-30 05:00:31	6	38.743706	-8.976267	61.75	4.02	"D59946"	"M"	"NA"	TRUE
"99"	"NF55584"	2021-06-30	"111"	2021-06-30 09:00:31	6	38.743108	-8.976302	42.5	4.04	"D59946"	"M"	"NA"	TRUE
"100"	"NF55584"	2021-06-30	"112"	2021-06-30 13:00:31	6	38.740664	-8.979358	36.75	4.02	"D59946"	"M"	"NA"	TRUE
"101"	"NF55584"	2021-06-30	"113"	2021-06-30 17:00:32	8	38.740454	-8.979912	9.75	4.04	"D59946"	"M"	"NA"	TRUE
"102"	"NF55584"	2021-06-30	"114"	2021-06-30 21:00:32	6	38.743496	-8.976124	67.25	4.02	"D59946"	"M"	"NA"	TRUE
"103"	"NF55584"	2021-07-01	"115"	2021-07-01 01:00:32	7	38.743648	-8.976384	39.25	4.02	"D59946"	"M"	"NA"	TRUE
"104"	"NF55584"	2021-07-01	"116"	2021-07-01 05:00:32	6	38.743188	-8.976367	25	4.02	"D59946"	"M"	"NA"	TRUE
"105"	"NF55584"	2021-07-01	"117"	2021-07-01 09:00:36	6	38.74052	-8.979336	45.5	4.02	"D59946"	"M"	"NA"	TRUE
"106"	"NF55584"	2021-07-01	"118"	2021-07-01 13:00:32	6	38.740814	-8.979534	41	4.02	"D59946"	"M"	"NA"	TRUE
"107"	"NF55584"	2021-07-01	"119"	2021-07-01 17:00:33	8	38.741352	-8.980524	36.75	4.04	"D59946"	"M"	"NA"	TRUE
"108"	"NF55584"	2021-07-01	"120"	2021-07-01 21:00:33	7	38.743339	-8.976298	55	4.02	"D59946"	"M"	"NA"	TRUE
"109"	"NF55584"	2021-07-02	"121"	2021-07-02 01:00:33	7	38.743458	-8.976329	40.5	4.02	"D59946"	"M"	"NA"	TRUE
"110"	"NF55584"	2021-07-02	"122"	2021-07-02 05:00:33	5	38.743373	-8.976061	120.25	4.02	"D59946"	"M"	"NA"	TRUE
"111"	"NF55584"	2021-07-02	"123"	2021-07-02 09:00:36	8	38.74331	-8.976316	50.75	4.02	"D59946"	"M"	"NA"	TRUE
"112"	"NF55584"	2021-07-02	"124"	2021-07-02 13:00:33	8	38.748816	-8.973182	18.25	4.02	"D59946"	"M"	"NA"	TRUE
"113"	"NF55584"	2021-07-02	"125"	2021-07-02 17:00:33	7	38.743244	-8.976271	37.75	4.02	"D59946"	"M"	"NA"	TRUE
"114"	"NF55584"	2021-07-02	"126"	2021-07-02 21:00:34	7	38.743386	-8.976407	72	4.02	"D59946"	"M"	"NA"	TRUE
"115"	"NF55584"	2021-07-03	"127"	2021-07-03 01:00:34	7	38.743282	-8.976295	48.5	4.02	"D59946"	"M"	"NA"	TRUE
