Index         Status  Sats  RTC-date  RTC-time  FIX-date      FIX-time   Delta(s)     Latitude    Longitude  Altitude(m)    HDOP        eRes  Temperature(C)  Voltage(V)
   68          Valid   7/7  22/05/26  04:00:04  22/05/26  04:00:00.776     -3.224     23.92964   -106.97773       -29.79     1.2         0.9             0.0        0.00
   69          Valid   7/8  22/05/26  16:00:04  22/05/26  15:59:58.868     -5.132     23.91363   -106.96443       -29.30     1.2         1.1             0.0        0.00
   70          Valid   7/7  22/05/27  04:00:03  22/05/27  03:59:56.472     -6.528     23.93083   -106.97768       -24.46     1.2         0.6             0.0        0.00
   71          Valid   6/7  22/05/27  16:00:04  22/05/27  15:59:55.548     -8.452     23.91363   -106.96444       -24.15     1.3         0.2             0.0        0.00
   72          Valid   7/7  22/05/28  04:00:09  22/05/28  03:59:59.241     -9.759     23.93191   -106.97377       -23.18     1.2         1.0             0.0        0.00
   73          Valid   4/4  22/05/28  16:00:11  22/05/28  15:59:58.749    -12.251     23.91334   -106.96452       -22.78    14.7         0.4             0.0        0.00
   74          Valid   9/9  22/05/29  04:00:07  22/05/29  04:00:06.142     -0.858     23.92917   -106.97737       -21.03     0.9         1.6             0.0        0.00
   75          Valid   6/7  22/05/29  16:00:04  22/05/29  16:00:01.212     -2.788     23.91362   -106.96443       -20.90     1.4         0.9             0.0        0.00
   76          Valid   9/9  22/05/30  04:00:07  22/05/30  04:00:02.817     -4.183     23.92928   -106.97750       -20.26     0.9         1.3             0.0        0.00
   77          Valid   8/9  22/05/30  16:00:04  22/05/30  15:59:57.860     -6.140     23.92720   -106.97122       -20.69     1.6         1.3             0.0        0.00
   78          Valid   4/4  22/05/31  04:00:11  22/05/31  04:00:02.560     -8.440     23.92676   -106.97432       -20.68     1.3         0.3             0.0        0.00
   79          Valid   8/9  22/05/31  16:00:04  22/05/31  15:59:54.211     -9.789     23.91713   -106.96859       -24.52     1.3         0.7             0.0        0.00
   80          Valid   8/8  22/06/01  04:00:04  22/06/01  03:59:52.465    -11.535     23.93002   -106.97686       -25.80     1.1         1.0             0.0        0.00
   81          Valid   8/9  22/06/01  16:00:04  22/06/01  15:59:50.588    -13.412     23.93317   -106.97383       -25.71     1.2         1.3             0.0        0.00
   82          Valid   6/6  22/06/02  04:00:04  22/06/02  03:59:48.798    -15.202     23.91658   -106.96004       -25.54     2.1         0.3             0.0        0.00
   83          Valid   8/9  22/06/02  16:00:09  22/06/02  15:59:51.882    -17.118     23.91685   -106.95986       -23.69     1.0         1.8             0.0        0.00
   84          Valid   7/7  22/06/03  04:00:05  22/06/03  03:59:46.014    -18.986     23.93088   -106.97377       -27.19     2.3         0.7             0.0        0.00
   85          Valid   8/9  22/06/03  16:00:10  22/06/03  15:59:48.598    -21.402     23.92857   -106.97113       -27.60     1.2         0.7             0.0        0.00
   86          Valid   8/8  22/06/04  04:00:04  22/06/04  04:00:02.273     -1.727     23.93318   -106.97592       -26.13     1.0         1.0             0.0        0.00
   87          Valid   8/9  22/06/04  16:00:09  22/06/04  16:00:05.403     -3.597     23.91696   -106.96003       -17.56     1.2         4.9             0.0        0.00
   88          Valid   7/7  22/06/05  04:00:05  22/06/05  03:59:59.650     -5.350     23.93074   -106.97381       -20.11     1.2         1.4             0.0        0.00
   89          Valid   6/7  22/06/05  16:00:04  22/06/05  15:59:56.801     -7.199     23.91417   -106.96440       -26.44     1.6         0.8             0.0        0.00
   90          Valid   6/6  22/06/06  04:00:08  22/06/06  03:59:59.014     -8.986     23.93169   -106.97572       -29.80     1.2         0.8             0.0        0.00
   91          Valid   9/9  22/06/06  16:00:06  22/06/06  15:59:55.149    -10.851     23.91526   -106.96478       -29.51     0.9         1.6             0.0        0.00
   92          Valid   7/7  22/06/07  04:00:04  22/06/07  03:59:51.375    -12.625     23.93090   -106.97680       -24.04     1.2         1.3             0.0        0.00
   93          Valid   7/8  22/06/07  16:00:05  22/06/07  15:59:50.519    -14.481     23.91684   -106.96018       -24.56     1.4         0.7             0.0        0.00
   94          Valid   6/6  22/06/08  04:00:04  22/06/08  03:59:47.720    -16.280     23.93124   -106.97795       -29.66     2.9         0.6             0.0        0.00
   95          Valid   7/8  22/06/08  16:00:04  22/06/08  15:59:45.870    -18.130     23.91683   -106.96030       -29.48     1.7         1.5             0.0        0.00
   96          Valid   7/7  22/06/09  04:00:06  22/06/09  03:59:46.187    -19.813     23.93036   -106.97663       -20.05     1.3         0.8             0.0        0.00
   97          Valid   6/7  22/06/09  16:00:05  22/06/09  15:59:43.339    -21.661     23.91692   -106.96001       -31.23     3.6         1.4             0.0        0.00
   98  NotEnoughSats   0/2  22/06/10  04:00:11                            -23.920                                                                        0.0        0.00
   99          Valid   7/8  22/06/10  16:00:04  22/06/10  15:59:38.751    -25.249     23.91684   -106.96014       -29.64     1.5         0.8             0.0        0.00
  100          Valid   8/8  22/06/11  04:00:04  22/06/11  03:59:37.171    -26.829     23.92809   -106.97727       -24.06     1.0         0.7             0.0        0.00
  101          Valid   8/9  22/06/11  16:00:04  22/06/11  15:59:35.294    -28.706     23.91684   -106.96013       -24.14     1.1         0.6             0.0        0.00
  102          Valid   7/7  22/06/12  04:00:04  22/06/12  03:59:33.791    -30.209     23.93154   -106.97826       -25.62     1.4         0.8             0.0        0.00
  103          Valid   8/9  22/06/12  16:00:04  22/06/12  15:59:31.910    -32.090     23.91683   -106.96004       -34.64     1.1         3.2             0.0        0.00
  104          Valid   7/7  22/06/13  04:00:08  22/06/13  03:59:34.439    -33.561     23.93054   -106.97712       -20.13     1.2         1.9             0.0        0.00
  105          Valid   7/8  22/06/13  16:00:04  22/06/13  15:59:28.542    -35.458     23.91682   -106.96018       -21.64     1.5         0.5             0.0        0.00
  106          Valid   6/6  22/06/14  04:00:04  22/06/14  03:59:27.063    -36.937     23.93093   -106.97761       -23.37     1.6         0.8             0.0        0.00
  107          Valid   6/7  22/06/14  16:00:04  22/06/14  15:59:25.149    -38.851     23.91439   -106.96125       -10.93     7.1         1.7             0.0        0.00
